PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,47909,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,60231,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,60231,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,47909,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,55292,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.37.97,47529,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,44598,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,44598,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35362,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45711,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,45711,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,36872,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,36872,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,54998,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,54998,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,58427,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42607,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,42607,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43592,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43592,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52025,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52025,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,50939,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,50939,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.74,41084,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,59207,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,59207,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.131,34598,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37576,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37576,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,34865,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,34865,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57579,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,57579,systemd-resolved,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
3045,3246,,0.0.0.0,104.18.32.115,57662,443,firefox,UDP
581,581,,0.0.0.0,192.168.175.128,5353,5353,avahi-daemon,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,54573,systemd-resolved,UDP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,35167,53,code,IP
5700,5703,Chrome_ChildIOT,127.0.0.1,127.0.0.53,52502,53,code,IP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,35167,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52502,systemd-resolved,UDP
588,588,NetworkManager,192.168.175.194,185.125.190.48,39346,80,NetworkManager,TCP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37087,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,37087,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.110,41297,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40970,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40970,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53449,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,53449,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,60123,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,60123,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,51833,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,51833,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43719,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,43719,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52749,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,52749,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,49194,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,49194,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40366,systemd-resolved,UDP
455,455,,127.0.0.53,0.0.0.0,53,0,systemd-resolved,UDP
455,455,,127.0.0.53,127.0.0.1,53,40366,systemd-resolved,UDP
3045,3246,,0.0.0.0,142.251.36.78,52550,443,firefox,UDP
